household_id,adults,children,state,occupation_group,market_income,weight,employed,age_head,ai_exposure,automation_prone,augmentation_prone
981,3,0,TN,arts_media,128251,1.5454864215571433,1,42,0.6,0.35,0.65
982,3,1,MO,installation,114202,1.9126165503403172,1,57,0.25,0.2,0.8
983,1,0,IN,sales,370473,0.8195928739150986,0,37,0.55,0.4,0.6
984,1,2,OH,production,191233,1.3201381595572457,1,24,0.35,0.45,0.55
985,2,1,IA,office_admin,22385,0.5635993527248502,1,75,0.75,0.55,0.45
986,1,0,OK,management,454400,0.5506041893968359,0,50,0.72,0.35,0.65
987,3,0,NV,management,101926,1.9249595757573843,1,52,0.72,0.35,0.65
988,1,2,CO,life_physical_social,21393,0.5965635101310909,0,58,0.55,0.25,0.75
989,2,0,GA,food_prep,51964,1.8363349963910878,1,44,0.2,0.25,0.75
990,4,2,WY,installation,6869,0.7494482781039551,0,64,0.25,0.2,0.8
991,1,1,FL,business_financial,64094,1.4192866283701733,1,27,0.78,0.4,0.6
992,4,0,WY,building_grounds,53635,1.8334747183835134,1,55,0.18,0.3,0.7
993,2,0,NC,computer_math,33036,1.9073009006679058,1,48,0.85,0.25,0.75
994,1,0,AL,office_admin,130284,1.7011709715006873,1,69,0.75,0.55,0.45
995,2,0,AK,arts_media,64543,0.7508960538543761,1,55,0.6,0.35,0.65
996,2,0,NE,healthcare_practitioners,11103,1.8357995405094698,1,69,0.4,0.1,0.9
997,4,0,AR,transportation,43028,0.8086996757192537,1,22,0.3,0.4,0.6
998,2,0,CT,production,34930,0.9042312618112192,1,66,0.35,0.45,0.55
999,1,0,NH,office_admin,167710,0.8547338796779513,1,54,0.75,0.55,0.45
1000,1,0,LA,production,54446,1.0032105733407661,0,57,0.35,0.45,0.55
1001,2,1,AZ,management,17050,1.0984791765222326,0,28,0.72,0.35,0.65
1002,3,2,MT,education,100331,0.8221945813857019,1,26,0.45,0.2,0.8
1003,3,1,KY,sales,58731,0.733080615173094,1,54,0.55,0.4,0.6
1004,3,0,WI,management,22507,1.5166181523818523,1,66,0.72,0.35,0.65
1005,4,1,SC,production,20830,0.7452981725800782,1,67,0.35,0.45,0.55
1006,2,0,MD,healthcare_practitioners,38321,1.3478117944905534,1,41,0.4,0.1,0.9
1007,2,2,CA,food_prep,51804,1.366843708208762,1,72,0.2,0.25,0.75
1008,1,1,AZ,education,57395,1.1456330253276974,0,38,0.45,0.2,0.8
1009,1,0,TX,office_admin,22477,0.738094363710843,0,44,0.75,0.55,0.45
1010,3,0,GA,office_admin,13498,1.2235992063069716,0,73,0.75,0.55,0.45
1011,2,0,NY,production,20716,1.8932541500544176,1,69,0.35,0.45,0.55
1012,1,2,VA,business_financial,115510,1.4800287911202759,0,67,0.78,0.4,0.6
1013,2,0,VA,production,65592,0.5925501096062362,1,63,0.35,0.45,0.55
1014,2,1,TN,healthcare_support,44585,1.1860527001554146,1,60,0.3,0.2,0.8
1015,2,0,NM,transportation,28008,1.0004410954425111,1,24,0.3,0.4,0.6
1016,1,2,MT,personal_care,28966,1.0531118056969717,1,45,0.22,0.15,0.85
1017,1,0,OH,food_prep,93485,1.546514368033968,1,59,0.2,0.25,0.75
1018,3,0,SC,computer_math,457947,0.896616097423248,1,57,0.85,0.25,0.75
1019,1,0,WA,office_admin,102643,1.8830330540658906,1,67,0.75,0.55,0.45
1020,3,1,ME,food_prep,9540,1.1390120555879548,0,43,0.2,0.25,0.75
1021,2,0,LA,protective_service,128225,0.7806315824855119,1,61,0.25,0.15,0.85
1022,1,1,WI,construction,57825,1.818116262089461,1,60,0.2,0.25,0.75
1023,2,0,NH,office_admin,83101,1.4460967561462894,1,50,0.75,0.55,0.45
1024,2,3,KS,management,50491,1.288672688533552,1,57,0.72,0.35,0.65
1025,2,0,HI,arts_media,40944,1.0837063093204051,1,69,0.6,0.35,0.65
1026,1,2,NV,healthcare_practitioners,184549,0.6387761274818331,1,28,0.4,0.1,0.9
1027,1,0,NH,food_prep,67218,0.5445750434882939,1,25,0.2,0.25,0.75
1028,2,0,MS,education,33745,1.2639069338329136,1,73,0.45,0.2,0.8
1029,1,3,KY,healthcare_practitioners,30821,1.3022097178036347,1,63,0.4,0.1,0.9
1030,3,2,PA,management,86732,1.9232935541076586,1,46,0.72,0.35,0.65
1031,1,1,MN,installation,252202,1.0790877605322748,1,70,0.25,0.2,0.8
1032,1,2,AR,sales,162532,1.5478298343950883,1,53,0.55,0.4,0.6
1033,1,0,WA,transportation,59043,1.022904721321538,1,23,0.3,0.4,0.6
1034,3,0,TX,computer_math,37642,0.7147725881077349,0,36,0.85,0.25,0.75
1035,3,1,TN,transportation,93669,1.804032074403949,1,64,0.3,0.4,0.6
1036,2,0,HI,community_social,173060,0.620188586646691,0,55,0.35,0.15,0.85
1037,1,0,VA,business_financial,461873,0.6385376417310908,1,23,0.78,0.4,0.6
1038,3,3,VT,installation,34430,1.2721218600636348,1,23,0.25,0.2,0.8
1039,1,3,OR,healthcare_practitioners,132189,1.7427343762246892,1,48,0.4,0.1,0.9
1040,2,1,HI,production,133501,0.8004157196264714,1,29,0.35,0.45,0.55
1041,1,1,WA,education,162314,1.3895315255504102,1,25,0.45,0.2,0.8
1042,2,0,ME,office_admin,58529,0.6309126362903044,1,28,0.75,0.55,0.45
1043,1,1,KS,healthcare_practitioners,24724,1.5089424496982247,1,43,0.4,0.1,0.9
1044,3,0,HI,education,16480,0.7132759664673358,1,70,0.45,0.2,0.8
1045,2,1,UT,business_financial,39579,1.4094121569069102,1,44,0.78,0.4,0.6
1046,1,0,TN,education,12714,1.8821071579586715,1,61,0.45,0.2,0.8
1047,3,0,WY,office_admin,14472,0.7074204300297424,1,41,0.75,0.55,0.45
1048,4,0,SC,building_grounds,66883,1.4444445454282686,1,57,0.18,0.3,0.7
1049,2,1,AL,education,18539,1.2609783422667533,1,42,0.45,0.2,0.8
1050,2,1,MN,construction,30026,1.6806212802184746,0,70,0.2,0.25,0.75
1051,1,1,CT,personal_care,106654,0.6078137815929949,1,42,0.22,0.15,0.85
1052,2,1,OR,business_financial,78571,1.7651587126310915,1,23,0.78,0.4,0.6
1053,3,1,GA,transportation,75724,0.7609648859361187,0,62,0.3,0.4,0.6
1054,1,2,ND,sales,23480,1.3523469562642276,1,48,0.55,0.4,0.6
1055,2,2,CT,office_admin,30595,0.7803268821444362,1,51,0.75,0.55,0.45
1056,3,3,AZ,healthcare_practitioners,63605,1.068454084917903,1,49,0.4,0.1,0.9
1057,2,0,RI,business_financial,24906,1.404066832154058,0,63,0.78,0.4,0.6
1058,2,3,NE,protective_service,48482,0.9803192762192339,1,67,0.25,0.15,0.85
1059,2,2,MO,office_admin,32846,0.7714783193077892,1,26,0.75,0.55,0.45
1060,3,1,AZ,office_admin,69578,1.8512161965481937,1,71,0.75,0.55,0.45
1061,1,0,AZ,production,185756,0.6322975166840479,0,27,0.35,0.45,0.55
1062,3,2,AL,architecture_engineering,37614,1.2311288990313187,1,53,0.68,0.3,0.7
1063,2,3,MS,office_admin,174559,1.2931850232416764,1,33,0.75,0.55,0.45
1064,3,0,NM,sales,17530,1.641882691765204,1,74,0.55,0.4,0.6
1065,2,2,ME,production,45876,1.4229361065663397,0,27,0.35,0.45,0.55
1066,4,0,AR,installation,100443,1.7770967747783288,0,66,0.25,0.2,0.8
1067,3,0,MN,transportation,39060,0.9135466596344486,1,31,0.3,0.4,0.6
1068,1,0,NJ,computer_math,25921,0.5366223269375041,1,29,0.85,0.25,0.75
1069,1,0,TN,transportation,31142,0.774453334743157,0,56,0.3,0.4,0.6
1070,1,0,MT,sales,14971,0.5699139977805316,1,55,0.55,0.4,0.6
1071,4,2,AR,installation,43802,1.1109563885256648,0,54,0.25,0.2,0.8
1072,1,1,CA,business_financial,11117,1.4251408195123076,1,26,0.78,0.4,0.6
1073,3,1,WI,office_admin,43600,0.5901529132388532,1,47,0.75,0.55,0.45
1074,4,2,MO,food_prep,21056,1.3678112333873287,1,35,0.2,0.25,0.75
1075,1,1,OK,protective_service,154117,0.7565150952432305,1,25,0.25,0.15,0.85
1076,2,2,OR,production,92680,1.383888675714843,1,40,0.35,0.45,0.55
1077,2,0,KS,education,157459,1.2765094741480425,1,72,0.45,0.2,0.8
1078,1,1,CO,legal,167412,1.2199856229126453,0,62,0.8,0.45,0.55
1079,3,1,IA,office_admin,99923,1.3098165470873937,1,68,0.75,0.55,0.45
1080,4,0,WV,office_admin,38464,1.2085274083074182,1,58,0.75,0.55,0.45
1081,1,3,TX,arts_media,170568,1.9497831048211083,1,67,0.6,0.35,0.65
1082,1,1,WI,computer_math,40571,1.5627666572108865,1,27,0.85,0.25,0.75
1083,3,1,AZ,healthcare_practitioners,95866,0.5174066682811826,1,52,0.4,0.1,0.9
1084,3,3,NY,computer_math,36239,1.5949725593673065,0,62,0.85,0.25,0.75
1085,1,3,SD,production,79728,0.7394144184654579,1,32,0.35,0.45,0.55
1086,1,1,SD,office_admin,27176,1.9038481045281515,1,27,0.75,0.55,0.45
1087,1,2,TX,healthcare_practitioners,34027,1.0829304297221825,1,53,0.4,0.1,0.9
1088,4,0,MT,construction,211155,0.7600228867959231,1,70,0.2,0.25,0.75
1089,3,1,NH,farming,30476,1.9398275478743017,1,33,0.15,0.2,0.8
1090,3,0,OH,business_financial,72842,0.7820821658242494,1,22,0.78,0.4,0.6
1091,2,0,NM,protective_service,26896,0.6304459371604025,1,22,0.25,0.15,0.85
1092,1,0,PA,office_admin,16590,1.3005903851008043,0,26,0.75,0.55,0.45
1093,2,0,UT,construction,80954,1.5747091114753857,1,44,0.2,0.25,0.75
1094,1,0,WV,building_grounds,32894,1.2361943003488705,0,45,0.18,0.3,0.7
1095,3,0,SC,installation,184819,1.4821613274980336,1,69,0.25,0.2,0.8
1096,1,1,AK,production,25956,1.904093841323629,1,34,0.35,0.45,0.55
1097,3,0,HI,production,39374,1.3827177461935207,1,49,0.35,0.45,0.55
1098,2,2,AK,arts_media,22974,0.6954525586916134,1,46,0.6,0.35,0.65
1099,1,0,MT,office_admin,31789,1.3998920649755746,1,74,0.75,0.55,0.45
1100,4,0,IN,office_admin,45394,0.7269157906994224,0,58,0.75,0.55,0.45
1101,2,1,MI,office_admin,59136,1.8865802695509046,1,46,0.75,0.55,0.45
1102,2,3,KS,business_financial,10729,0.5840053303400055,1,23,0.78,0.4,0.6
1103,3,1,CT,production,92667,1.8291500192135572,0,40,0.35,0.45,0.55
1104,4,3,AZ,transportation,36140,0.912949878606014,1,56,0.3,0.4,0.6
1105,2,3,MA,office_admin,100716,0.6303366594947875,1,42,0.75,0.55,0.45
1106,1,0,RI,business_financial,292114,0.7489984311396256,1,33,0.78,0.4,0.6
1107,4,1,VT,education,39381,1.0528899314813316,1,37,0.45,0.2,0.8
1108,1,0,NE,construction,59391,1.2790521786082536,1,52,0.2,0.25,0.75
1109,1,0,WY,computer_math,78705,0.9350692942971364,1,66,0.85,0.25,0.75
1110,3,1,NY,computer_math,89969,0.8484176322817802,1,68,0.85,0.25,0.75
1111,3,1,ID,office_admin,98124,1.9001617602771148,1,43,0.75,0.55,0.45
1112,1,0,CT,life_physical_social,182341,1.028108567232266,0,41,0.55,0.25,0.75
1113,3,0,VT,healthcare_support,79669,0.6465216266224161,1,33,0.3,0.2,0.8
1114,2,1,TN,sales,31145,1.1920793419703841,1,45,0.55,0.4,0.6
1115,4,1,NE,sales,59262,1.6850100558949634,1,75,0.55,0.4,0.6
1116,1,0,ND,life_physical_social,46804,1.6395610292674974,1,55,0.55,0.25,0.75
1117,4,2,WA,management,200222,0.7862993503222242,1,58,0.72,0.35,0.65
1118,1,0,RI,office_admin,27138,1.2865246512228623,1,75,0.75,0.55,0.45
1119,3,1,DE,personal_care,30774,0.7714024969609454,1,45,0.22,0.15,0.85
1120,3,0,CA,food_prep,500000,1.9783798439893872,1,55,0.2,0.25,0.75
1121,1,0,WA,sales,55455,1.5976031575119123,1,67,0.55,0.4,0.6
1122,2,1,MO,construction,123320,1.5040705009596422,0,65,0.2,0.25,0.75
1123,4,0,RI,office_admin,19986,0.8066039592958987,0,56,0.75,0.55,0.45
1124,3,0,UT,management,104901,0.9281598068773746,1,61,0.72,0.35,0.65
1125,1,0,MN,sales,28999,1.1529031022218987,1,44,0.55,0.4,0.6
1126,2,3,LA,education,82706,0.5521057106088847,1,37,0.45,0.2,0.8
1127,2,0,VT,farming,40841,1.3815763489110395,1,27,0.15,0.2,0.8
1128,4,1,NY,sales,25658,1.811339832143858,0,36,0.55,0.4,0.6
1129,1,0,MN,food_prep,117196,1.4139560114126652,0,73,0.2,0.25,0.75
1130,3,1,NY,office_admin,113352,1.571562250610441,1,65,0.75,0.55,0.45
1131,2,0,IA,building_grounds,34659,1.4857368413358927,0,73,0.18,0.3,0.7
1132,1,3,IL,healthcare_practitioners,22475,0.7469892208464444,1,47,0.4,0.1,0.9
1133,2,0,WI,production,107782,0.7725286545464769,1,39,0.35,0.45,0.55
1134,1,0,DE,production,135033,1.0379155018599704,1,54,0.35,0.45,0.55
1135,2,1,CT,transportation,93370,0.6849744005594403,1,72,0.3,0.4,0.6
1136,3,0,MO,arts_media,62541,1.6296845817705616,1,25,0.6,0.35,0.65
1137,2,2,CA,office_admin,36330,0.6517186011187732,0,72,0.75,0.55,0.45
1138,3,0,MO,life_physical_social,17504,0.9206830905750394,1,42,0.55,0.25,0.75
1139,2,0,ND,healthcare_practitioners,37853,0.8133303971262649,0,34,0.4,0.1,0.9
1140,2,1,NV,installation,84743,1.2527171839028597,1,34,0.25,0.2,0.8
1141,2,1,WI,protective_service,210993,1.6967634455068037,1,74,0.25,0.15,0.85
1142,4,1,AL,management,17691,1.0691865151748061,1,62,0.72,0.35,0.65
1143,2,0,IL,transportation,212834,1.8843171714106575,1,65,0.3,0.4,0.6
1144,2,0,MA,healthcare_support,69674,1.4863429458346218,1,55,0.3,0.2,0.8
1145,3,2,AR,healthcare_practitioners,121920,1.1474514104193076,1,51,0.4,0.1,0.9
1146,3,2,WI,healthcare_support,23201,0.5614240735303611,0,39,0.3,0.2,0.8
1147,3,3,CT,legal,68184,0.9998230194905773,0,29,0.8,0.45,0.55
1148,1,1,IA,food_prep,14134,1.3199708759784698,1,70,0.2,0.25,0.75
1149,1,0,NY,community_social,22636,0.8069435192737728,1,61,0.35,0.15,0.85
1150,1,1,AR,sales,121407,1.4236348681151867,1,27,0.55,0.4,0.6
1151,3,0,PA,office_admin,70191,1.7259554545162246,1,25,0.75,0.55,0.45
1152,1,3,ND,computer_math,31192,0.7692801596131176,1,24,0.85,0.25,0.75
1153,1,0,IA,office_admin,85589,1.305417227675207,1,42,0.75,0.55,0.45
1154,3,1,MA,healthcare_practitioners,74012,1.605863495846279,1,70,0.4,0.1,0.9
1155,2,2,CT,management,28562,0.7326050074771047,0,26,0.72,0.35,0.65
1156,1,3,NM,management,49522,0.835727661033161,1,63,0.72,0.35,0.65
1157,3,0,AL,arts_media,39908,1.3040360258892179,1,50,0.6,0.35,0.65
1158,2,0,MD,personal_care,29786,0.9031086406903341,0,41,0.22,0.15,0.85
1159,2,0,MS,computer_math,12507,1.5836579079041258,0,73,0.85,0.25,0.75
1160,1,0,NJ,office_admin,300226,1.2265586841385812,1,33,0.75,0.55,0.45
1161,1,1,TX,computer_math,32442,0.8352691202890128,0,54,0.85,0.25,0.75
1162,1,0,CT,sales,19169,1.4579622781602666,1,24,0.55,0.4,0.6
1163,2,0,OR,management,37532,1.4931014468893409,1,22,0.72,0.35,0.65
1164,1,2,ME,office_admin,71613,1.0365781154250726,1,54,0.75,0.55,0.45
1165,2,0,VT,building_grounds,44656,0.9725836348952726,1,57,0.18,0.3,0.7
1166,3,0,NC,arts_media,6788,1.5476629332406446,1,60,0.6,0.35,0.65
1167,2,3,MT,healthcare_practitioners,342004,1.8845789791084826,1,39,0.4,0.1,0.9
1168,2,2,WY,office_admin,26097,1.7482668098527938,1,41,0.75,0.55,0.45
1169,2,0,WI,transportation,33397,1.774212209158577,0,34,0.3,0.4,0.6
1170,3,1,MD,business_financial,260036,0.691691352520138,1,51,0.78,0.4,0.6
1171,3,2,RI,production,18864,0.6348185032838956,1,69,0.35,0.45,0.55
1172,1,0,ME,business_financial,161396,1.3889988786540926,1,32,0.78,0.4,0.6
1173,3,3,OR,arts_media,34260,1.7926378559786826,1,26,0.6,0.35,0.65
1174,4,1,ID,healthcare_support,25370,1.255133449449204,0,25,0.3,0.2,0.8
1175,4,1,PA,community_social,38884,1.7710998579859734,0,38,0.35,0.15,0.85
1176,3,0,OH,arts_media,34913,1.5034291917691007,1,34,0.6,0.35,0.65
1177,1,0,KS,computer_math,126991,1.2186141842976213,1,47,0.85,0.25,0.75
1178,1,1,MT,food_prep,245582,0.9103986186673865,1,68,0.2,0.25,0.75
1179,1,0,MN,office_admin,67911,1.7970213475637138,1,54,0.75,0.55,0.45
1180,3,0,GA,sales,22026,0.6591678956756368,1,51,0.55,0.4,0.6
1181,2,2,AZ,sales,29033,0.878791076131165,1,62,0.55,0.4,0.6
1182,2,0,NC,management,59965,1.9083468280732632,1,28,0.72,0.35,0.65
1183,1,2,NJ,installation,24418,1.4757374187465757,0,62,0.25,0.2,0.8
1184,1,0,MO,personal_care,30118,1.6530853086151183,0,44,0.22,0.15,0.85
1185,3,1,VA,construction,83722,1.5915349837159738,0,24,0.2,0.25,0.75
1186,3,0,RI,production,156875,1.9510690169408917,1,29,0.35,0.45,0.55
1187,1,2,CT,healthcare_practitioners,10761,1.144698055461049,1,51,0.4,0.1,0.9
1188,3,0,WA,transportation,65345,0.9433145713992417,0,43,0.3,0.4,0.6
1189,1,1,AR,transportation,97077,1.809225085307844,1,56,0.3,0.4,0.6
1190,2,1,WA,community_social,79803,1.2755138954380527,0,48,0.35,0.15,0.85
1191,2,1,MS,management,61158,0.887356786406599,1,59,0.72,0.35,0.65
1192,4,2,MO,healthcare_practitioners,26914,1.5030370182357728,0,59,0.4,0.1,0.9
1193,2,1,KY,farming,57343,0.9689853739691898,1,54,0.15,0.2,0.8
1194,2,1,WV,installation,165146,1.1261332117719576,1,33,0.25,0.2,0.8
1195,2,0,HI,office_admin,120465,1.2263772878795862,1,62,0.75,0.55,0.45
1196,2,0,OK,office_admin,16681,1.7964655592804775,0,72,0.75,0.55,0.45
1197,4,2,OR,office_admin,424067,1.6079289846820757,1,54,0.75,0.55,0.45
1198,2,2,FL,transportation,22978,1.8965630572056398,1,23,0.3,0.4,0.6
1199,1,2,SD,production,110055,0.6297939015785232,0,43,0.35,0.45,0.55
1200,3,1,OR,business_financial,34484,1.5538127939216793,1,38,0.78,0.4,0.6
1201,1,1,IN,community_social,96143,1.9219280551187694,0,54,0.35,0.15,0.85
1202,2,1,TN,transportation,79480,1.4068651497364044,1,57,0.3,0.4,0.6
1203,2,0,MS,sales,71478,0.6747616096399724,1,49,0.55,0.4,0.6
1204,2,1,WA,management,66288,1.175674932776019,1,47,0.72,0.35,0.65
1205,3,0,NC,transportation,94926,1.037033567437902,0,38,0.3,0.4,0.6
1206,3,1,UT,architecture_engineering,119354,0.7621080469107255,1,35,0.68,0.3,0.7
1207,4,1,RI,healthcare_practitioners,188933,1.6778059435309842,0,72,0.4,0.1,0.9
1208,2,2,ME,management,83540,1.9029692529002205,1,60,0.72,0.35,0.65
1209,1,2,NC,education,142822,0.9107388034462929,0,63,0.45,0.2,0.8
1210,3,1,KY,office_admin,9864,1.332357073086314,1,32,0.75,0.55,0.45
1211,1,0,MO,office_admin,34798,1.2891420705709606,0,30,0.75,0.55,0.45
1212,2,1,OK,architecture_engineering,7094,1.6224812499713153,0,24,0.68,0.3,0.7
1213,1,0,NJ,education,204163,0.805755426408723,1,31,0.45,0.2,0.8
1214,1,0,SD,food_prep,135140,1.9048422205960378,1,35,0.2,0.25,0.75
1215,2,0,SD,sales,57078,1.3087660029996186,1,29,0.55,0.4,0.6
1216,1,1,MN,food_prep,73837,1.4601926956092939,1,59,0.2,0.25,0.75
1217,3,2,MN,transportation,33820,0.6578326983144507,1,70,0.3,0.4,0.6
1218,1,1,NY,production,152535,0.7443108549341559,1,44,0.35,0.45,0.55
1219,2,0,SD,office_admin,97520,0.9779845679877326,1,46,0.75,0.55,0.45
1220,2,2,OH,office_admin,245545,1.815709181013517,1,42,0.75,0.55,0.45
1221,1,2,ME,management,61204,1.2448687630239874,1,25,0.72,0.35,0.65
1222,2,0,ME,installation,47111,1.299927786923945,1,51,0.25,0.2,0.8
1223,3,0,MS,sales,21988,1.4494205481605604,0,39,0.55,0.4,0.6
1224,3,0,IL,construction,62211,1.2510620136745274,1,40,0.2,0.25,0.75
1225,2,0,CO,sales,32312,1.1513295326149091,0,74,0.55,0.4,0.6
1226,3,0,NE,education,67132,0.9313377366634086,1,72,0.45,0.2,0.8
1227,2,0,TX,construction,251207,1.7688477670308203,0,46,0.2,0.25,0.75
1228,3,1,FL,healthcare_practitioners,56101,1.4755487798247486,1,25,0.4,0.1,0.9
1229,1,3,HI,office_admin,21407,1.542140972102061,1,26,0.75,0.55,0.45
1230,2,0,KY,architecture_engineering,21408,1.2040944205364212,1,24,0.68,0.3,0.7
1231,2,1,AR,personal_care,11562,0.8378977333195508,0,55,0.22,0.15,0.85
1232,1,1,NC,sales,90602,1.2068760762922466,1,26,0.55,0.4,0.6
1233,2,2,NC,arts_media,52350,1.1702379365451634,1,50,0.6,0.35,0.65
1234,4,2,AZ,business_financial,39873,1.1500958177493885,1,54,0.78,0.4,0.6
1235,2,1,NM,production,460125,1.9950011185137555,1,68,0.35,0.45,0.55
1236,2,0,IN,computer_math,73267,0.6457387582631782,1,53,0.85,0.25,0.75
1237,1,0,RI,arts_media,156300,1.4527095461962745,0,42,0.6,0.35,0.65
1238,3,1,NV,arts_media,151212,1.9725245848530903,1,73,0.6,0.35,0.65
1239,3,1,TX,construction,112182,1.4025569461518899,1,42,0.2,0.25,0.75
1240,1,0,MS,healthcare_support,31232,0.901701458147727,0,49,0.3,0.2,0.8
1241,3,1,NJ,building_grounds,54963,1.1525607800576836,1,59,0.18,0.3,0.7
1242,4,1,KY,community_social,53608,1.542611633776687,1,26,0.35,0.15,0.85
1243,2,3,LA,business_financial,5492,0.6913487233687192,1,37,0.78,0.4,0.6
1244,3,0,GA,sales,30748,1.0599413482705131,1,67,0.55,0.4,0.6
1245,1,2,AL,production,28337,1.6513991452520713,0,66,0.35,0.45,0.55
1246,2,1,NH,healthcare_practitioners,35448,1.1064002339262515,1,73,0.4,0.1,0.9
1247,3,2,KS,business_financial,19626,1.568810427444987,1,66,0.78,0.4,0.6
1248,2,0,MA,production,27696,1.1560387725476176,1,55,0.35,0.45,0.55
1249,1,3,TN,production,124186,1.8822121992707253,0,66,0.35,0.45,0.55
1250,4,1,TX,food_prep,25964,1.5776744182221591,1,62,0.2,0.25,0.75
1251,2,0,ME,management,45911,1.326329363277182,1,46,0.72,0.35,0.65
1252,4,0,SC,transportation,139311,1.846609853906557,1,67,0.3,0.4,0.6
1253,1,0,MD,installation,49175,1.8345041505526751,1,27,0.25,0.2,0.8
1254,1,2,AL,management,20006,1.8570106683764607,1,27,0.72,0.35,0.65
1255,3,1,DE,education,42409,1.2653556040022522,1,56,0.45,0.2,0.8
1256,4,3,WI,sales,67515,1.8563704086700454,1,30,0.55,0.4,0.6
1257,1,0,HI,sales,64791,1.4579788037808612,1,49,0.55,0.4,0.6
1258,2,2,ID,healthcare_practitioners,120497,1.5700068623991683,1,63,0.4,0.1,0.9
1259,3,0,MT,transportation,146785,1.6536328655201942,1,50,0.3,0.4,0.6
1260,1,0,MT,business_financial,63018,1.3788883287925273,1,33,0.78,0.4,0.6
1261,1,0,ME,production,98258,0.8961411459604278,0,26,0.35,0.45,0.55
1262,2,2,WI,production,99577,0.7279010736383498,1,59,0.35,0.45,0.55
1263,4,0,OR,sales,127349,0.5296180234290659,0,61,0.55,0.4,0.6
1264,2,2,NJ,food_prep,133827,1.2955245049670339,1,41,0.2,0.25,0.75
1265,1,1,MI,office_admin,81153,1.641689571319148,1,32,0.75,0.55,0.45
1266,3,1,IL,production,62002,0.554586878977716,1,58,0.35,0.45,0.55
1267,2,1,MN,legal,135469,1.2143888850696385,0,75,0.8,0.45,0.55
1268,2,1,OR,food_prep,24403,0.594592793378979,0,50,0.2,0.25,0.75
1269,2,1,CA,office_admin,173854,1.1806983253918588,0,46,0.75,0.55,0.45
1270,2,0,MT,transportation,23437,0.6032504636095837,1,70,0.3,0.4,0.6
1271,1,0,GA,food_prep,44376,1.9590248931199312,1,34,0.2,0.25,0.75
1272,3,1,UT,construction,36494,1.9995604942087084,1,37,0.2,0.25,0.75
1273,1,0,WI,installation,36920,1.851990895345807,1,55,0.25,0.2,0.8
1274,2,0,AL,office_admin,229147,1.3517069811932743,1,60,0.75,0.55,0.45
1275,2,0,NE,sales,14447,0.7451681703096256,0,57,0.55,0.4,0.6
1276,2,1,MS,office_admin,48592,0.8454515393823385,1,39,0.75,0.55,0.45
1277,1,0,NC,sales,124234,1.5995193650014699,1,34,0.55,0.4,0.6
1278,4,1,AL,office_admin,35179,0.5676220927853137,0,32,0.75,0.55,0.45
1279,2,3,WI,sales,8387,1.9218634868739173,1,56,0.55,0.4,0.6
1280,1,0,IL,business_financial,87251,1.3761042761616409,0,26,0.78,0.4,0.6
1281,1,1,WI,management,29518,1.214199137990363,1,58,0.72,0.35,0.65
1282,3,2,RI,management,60989,1.0734612536616623,1,58,0.72,0.35,0.65
1283,4,0,AL,food_prep,147841,1.4707602435955778,0,73,0.2,0.25,0.75
1284,1,1,MI,healthcare_practitioners,36570,1.9939320385456085,1,62,0.4,0.1,0.9
1285,1,1,NY,construction,20052,1.8262476462405175,1,37,0.2,0.25,0.75
1286,4,0,AK,management,74146,1.0881698875455186,1,25,0.72,0.35,0.65
1287,1,1,UT,computer_math,382980,1.8115718173794448,0,41,0.85,0.25,0.75
1288,4,0,MN,production,137803,0.695171803701669,0,42,0.35,0.45,0.55
1289,2,3,MS,farming,46620,1.8375132034998387,0,46,0.15,0.2,0.8
1290,1,1,OR,construction,258048,0.6174364414764568,1,68,0.2,0.25,0.75
1291,1,0,MA,business_financial,99493,1.1259164348011836,1,45,0.78,0.4,0.6
1292,2,1,IA,sales,14835,1.7810656059300527,1,31,0.55,0.4,0.6
1293,1,1,IL,healthcare_practitioners,45068,0.5780750699341297,1,37,0.4,0.1,0.9
1294,3,2,MD,management,46227,0.5165762703400105,1,44,0.72,0.35,0.65
1295,3,0,PA,production,22819,1.040470493491739,0,33,0.35,0.45,0.55
1296,2,0,IL,business_financial,17050,0.6833003350766376,0,50,0.78,0.4,0.6
1297,3,1,WV,building_grounds,55582,1.264979905099608,1,64,0.18,0.3,0.7
1298,3,0,OH,production,46529,1.2319333099294454,1,23,0.35,0.45,0.55
1299,2,1,RI,office_admin,20125,1.379013767465949,0,67,0.75,0.55,0.45
1300,3,0,UT,production,98472,1.8279223239514977,1,70,0.35,0.45,0.55
1301,2,0,WY,building_grounds,42895,0.6578878089785576,0,55,0.18,0.3,0.7
1302,1,0,MO,healthcare_practitioners,132150,1.9200002736179158,1,47,0.4,0.1,0.9
1303,1,0,WI,sales,96286,1.527202233322896,0,47,0.55,0.4,0.6
1304,2,0,MD,office_admin,29194,1.6745405897963792,0,59,0.75,0.55,0.45
1305,1,0,IA,education,181066,1.7476771405199543,1,41,0.45,0.2,0.8
1306,2,0,ID,food_prep,59562,0.6212206399068236,1,58,0.2,0.25,0.75
1307,3,0,SC,farming,25767,0.819914736202918,1,45,0.15,0.2,0.8
1308,4,1,KS,computer_math,22258,0.9027645991882309,1,45,0.85,0.25,0.75
1309,3,0,FL,installation,149203,1.8448822025675327,1,38,0.25,0.2,0.8
1310,1,1,GA,business_financial,95814,1.4251533899223432,1,62,0.78,0.4,0.6
